gp_code,gp_name,gp_patient_count,gp_spend_per_head,gp_scrips_per_head,gp_scrips_drift
C84129,DR MC JONES & PARTNERS,5171.0,7.735447689035003E-4,0.020816089731193192,-37.817231254942726
C84131,NEWTHORPE MEDICAL PRACTICE,4855.0,0.0020597322348094747,0.08897013388259527,2.332968878724991
C84133,PEACOCK HEALTH,3712.0,0.0021551724137931034,0.0667322198275862,5.312271965220698
C84135,QUEENS BOWER SURGERY,3531.0,0.0011328235627301047,0.03146700651373548,-26.601824591218136
C84136,ST. LUKE'S SURGERY,2609.0,0.0011498658489842851,0.057290149482560365,-26.069825001750345
C84138,SPRINGFIELD MEDICAL CENTRE,2225.0,0.0035955056179775282,0.1865752808988764,50.27435404120878
C84140,LOWMOOR ROAD SURGERY,4623.0,4.3261951113995244E-4,0.009677698464200734,-48.45970577181799
C84142,SELSTON SURGERY,4025.0,9.937888198757764E-4,0.05457888198757764,-30.941994977812776
C84143,TALL TREES SURGERY,4598.0,0.0023923444976076554,0.1099412788168769,12.715941246483473
C84144,MEADOWS HEALTH CENTRE (LARNER),2594.0,0.0026985350809560524,0.15268311488049344,22.274122714084026
C84145,ST.MARYS MEDICAL CENTRE,986.0,0.0010141987829614604,0.11809330628803245,-30.30486849016366
C84146,TRENT BRIDGE FAM.MED.PRAC,3970.0,2.5188916876574307E-4,0.018544080604534007,-54.10146454252682
C84149,SOUTHVIEW SURGERY,4546.0,0.0010998680158380994,0.05950285965684118,-27.630579604233645
C84150,UNITY SURGERY,3194.0,0.0034439574201628053,0.16182842830306826,45.54355807759565
C84605,LUDLOW HILL SURGERY,4013.0,0.00124595066035385,0.028704211313231996,-23.07039878391177
C84612,THE WILLOWS MEDICAL CENTR,3151.0,0.002221516978736909,0.12894636623294192,7.383313419818141
C84613,THE JUBILEE PRACTICE,1932.0,0.0010351966873706005,0.029648033126293997,-29.649388564598734
C84619,TUDOR HOUSE MEDICAL PRACTICE,4939.0,4.0494027130998176E-4,0.029854221502328405,-49.323753236266185
C84621,WEST BRIDGFORD MEDICAL CENTRE,2498.0,0.0024019215372297837,0.12670536429143314,13.014902375952781
C84628,SHERWOOD RISE MEDICAL CENTRE,4045.0,9.88875154511743E-4,0.05302843016069221,-31.09538214180356
C84629,"HEALTH CARE COMPLEX, KIRKBY",3379.0,8.878366380585972E-4,0.043575022195915955,-34.24944542133115
C84632,HARTLEY ROAD MEDICAL CENTRE,2256.0,8.865248226950354E-4,0.018200354609929078,-34.290395633319356
C84635,WOLLATON VALE HC (GHAHARIAN),2080.0,9.615384615384616E-4,0.10087499999999999,-31.9487365111814
C84637,SANDY LANE SURGERY,5057.0,1.9774569903104609E-4,0.01678860984773581,-55.79163118106424
C84646,THE IVY MEDICAL GROUP,3410.0,2.932551319648094E-4,0.007331378299120235,-52.81016623245149
C84647,BILBOROUGH SURGERY,1579.0,0.001266624445851805,0.06251424952501583,-22.425036698472127
C84648,BALDERTON PRIMARY CARE CENTRE,3462.0,0.0011554015020219526,0.039283651068746386,-25.897021593830072
C84650,BOULEVARD MEDICAL CENTRE,1446.0,0.002074688796680498,0.0656984785615491,2.799859567952922
C84654,JACKSDALE MEDICAL CENTRE,3392.0,5.896226415094339E-4,0.03534787735849057,-43.558626206789924
C84656,HILL VIEW SURGERY,2413.0,0.0024865312888520514,0.08149606299212599,15.656118023705258
C84658,MEDEN MEDICAL SERVICES,4895.0,2.0429009193054137E-4,0.008672114402451482,-55.587338500849846
C84660,HOUNSFIELD SURGERY,2886.0,0.0031185031185031187,0.13486139986139986,35.384031809163844
C84664,WELBECK SURGERY,2639.0,0.0015157256536566881,0.03533914361500569,-14.648982575708999
C84666,COMPTON ACRES MEDICAL CTR,2945.0,0.0010186757215619694,0.03559592529711376,-30.16511438311368
C84667,GILTBROOK SURGERY,3164.0,0.0012642225031605564,0.05278761061946903,-22.50001681009629
C84672,THE DALE SURGERY,2850.0,0.0017543859649122807,0.08004912280701755,-7.198856124565387
C84676,GREENFIELDS MEDICAL CENTRE (YVS RAO),1911.0,0.006802721088435374,0.19543694400837255,150.39221899021413
C84678,FARNSFIELD SURGERY,3737.0,0.0010703773080010704,0.046676478458656676,-28.55117465987447
C84680,RHR MEDICAL CENTRE,2307.0,0.004768097095795405,0.2227785002167317,86.87849127423533
C84682,SHERRINGTON PARK MEDICAL PRACTICE,3375.0,2.962962962962963E-4,0.025155555555555556,-52.715231893729296
C84683,THE WINDMILL PRACTICE,6386.0,0.002348888192922017,0.10031161916692767,11.359389906614032
C84688,BILBOROUGH MEDICAL CENTRE,5647.0,0.0017708517797060386,0.09218523109615724,-6.68485192466626
C84692,NORTH LEVERTON SURGERY,2191.0,0.005020538566864446,0.14419899589228666,94.75881654106578
C84693,BAKERSFIELD MEDICAL CENTRE,4388.0,6.836827711941659E-4,0.04322926162260711,-40.62240335316369
C84694,LIME TREE SURGERY,2604.0,0.002688172043010753,0.11338325652841783,21.95062551128437
C84695,THE ALICE MEDICAL CENTRE,2298.0,0.0034812880765883376,0.12888163620539597,46.70888845620461
C84696,WEST OAK SURGERY,3679.0,5.436259853220984E-4,0.019518891002989945,-44.994478289285674
C84698,STRELLEY HEALTH CENTRE (COCKRILL),2879.0,0.0027787426189649182,0.188357068426537,24.77791690322764
C84700,HARWORTH MEDICAL CENTRE,1675.0,0.0023880597014925373,0.06832835820895522,12.582185144737625
C84703,THE GAMSTON MEDICAL CTR.,3391.0,2.948982601002654E-4,0.01032143910350929,-52.758873613581706
C84704,BEECHDALE SURGERY,3362.0,0.00297441998810232,0.08337001784651993,30.88626871099638
C84705,HICKINGS LANE MEDICAL CTR,2932.0,0.0030695770804911324,0.09194747612551159,33.85673484040899
C84706,NDU SURGERY ST ANN'S VALLEY CENTRE,1487.0,6.724949562878278E-4,0.02664425016812374,-40.97164716050518
C84709,PARK HOUSE MEDICAL CENTRE,4822.0,0.0035255080879303194,0.15816880962256327,48.089280002815606
C84710,BULL FARM PRIMARY CARE RESOURCE CENTRE,2506.0,3.990422984836393E-4,0.029377494014365523,-49.507866979898246
C84717,RIVERLYN MEDICAL CENTRE,2368.0,0.004222972972972973,0.1479856418918919,69.86165414187074
C84718,WOODSIDE SURGERY,3547.0,2.81928390188892E-4,0.01691570341133352,-53.16374684275944
C85001,GOLDTHORPE MEDICAL CENTRE PMS PRACTICE,4034.0,4.957858205255329E-4,0.03171789786812097,-46.48787815666564
C85003,ASHVILLE MEDICAL CENTRE PMS PRACTICE,8301.0,0.002529815684857246,0.0908529092880376,17.007302985727378
C85004,PENISTONE GROUP PMS PRACTICE,12655.0,0.0011062821019359936,0.05240616357171079,-27.430354639108806
C85005,ROYSTON GROUP PRACTICE,6950.0,8.633093525179857E-4,0.07224604316546762,-35.015100078444064
C85006,DODWORTH ROAD SURGERY,4353.0,0.003675626005053986,0.10601194578451643,52.77542768807471
C85007,THE DOVE VALLEY PMS PRACTICE,4808.0,0.0010399334442595673,0.06269966722129783,-29.50152385426851
C85008,HOYLAND FIRST PMS PRACTICE,10474.0,0.001336643116287951,0.06949875883139202,-20.239302732292966
C85009,THE KAKOTY PRACTICE,4540.0,8.81057268722467E-4,0.02213215859030837,-34.46107323052765
C85010,HILL BROW SURGERY PMS PRACTICE,8675.0,5.763688760806917E-4,0.03095677233429395,-43.97236164473702
C85012,GREAT HOUGHTON PRACTICE,1666.0,0.001800720288115246,0.020042016806722688,-5.7524632782887295
C85013,WOMBWELL GMS PRACTICE,6219.0,0.002733558449911561,0.08855603794822318,23.36742778056472
C85014,THE ROSE TREE PMS PRACTICE,7424.0,0.0014816810344827585,0.05530307112068966,-15.711734553582573
C85015,ROTHERHAM ROAD MED CENTRE PMS,3891.0,0.001799023387304035,0.08180159342071446,-5.805434488927231
C85016,DR MELLOR & PARTNERS,8790.0,0.0018202502844141069,0.09748919226393629,-5.142806225335941
C85017,PARK GROVE SURGERY,6676.0,2.995805871779509E-4,0.012020671060515279,-52.61270800845514
C85018,GRIMETHORPE SURGERY,4488.0,0.0031194295900178253,0.20053921568627453,35.41295295613476
C85019,PARK GROVE MEDICAL CENTRE,2555.0,7.827788649706458E-4,0.017510763209393345,-37.52897560405419
C85020,HUDDERSFIELD ROAD SURGERY,8720.0,0.0013761467889908258,0.07609862385321102,-19.006138510840913
C85022,HOYLAND MEDICAL PRACTICE,4048.0,0.007905138339920948,0.2868898221343874,184.80576635500356
C85023,HOLLYGREEN PRACTICE,3116.0,0.006739409499358151,0.2459852374839538,148.41585625957558
C85024,HIGH STREET PRACTICE,4899.0,4.082465809348847E-4,0.014029393753827309,-49.220542004107095
C85026,APOLLO COURT MEDICAL CENTRE,5224.0,0.0017228177641653904,0.13671324655436448,-8.184303123113654
C85028,LUNDWOOD MEDICAL CENTRE PMS PRACTICE,5277.0,0.0011370096645821489,0.05810687890847072,-26.47114937349542
C85030,WOMBWELL MEDICAL CENTRE  PRACTICE,7326.0,0.001638001638001638,0.0773041223041223,-10.83196105036484
C85033,VICTORIA MEDICAL CENTRE PMS PRACTICE,6639.0,3.012501882813677E-4,0.001825576140985088,-52.5605889976402
C85609,BRAMPTON HEALTH CENTRE PRACTICE,1371.0,7.293946024799417E-4,0.02274981765134938,-39.19544249150768
C85614,DARTON HEALTH CENTRE PRACTICE,2385.0,0.0016771488469601676,0.061752620545073376,-9.609924359739544
C85617,FURLONG ROAD SURGERY,2805.0,0.0017825311942959,0.08917647058823529,-6.32026212290147
C85619,ST GEORGE'S MEDICAL CENTRE PMS PRACTICE,4093.0,0.0029318348399706815,0.07369655509406303,29.556911781675964
C85622,MONK BRETTON HEALTH CENTRE PRACTICE,1407.0,7.107320540156361E-4,0.038287135749822315,-39.77802090694757
C85624,COPE STREET SURGERY,2450.0,4.0816326530612246E-4,0.024489795918367346,-49.22314282183993
C85627,BRIERLEY MEDICAL CENTRE,3184.0,0.0021984924623115578,0.08594849246231157,6.664569871957793
C85628,CAXTON HOUSE SURGERY,1005.0,0.0029850746268656717,0.11787064676616915,31.218868654659477
C86001,CARCROFT DOCTORS GROUP,8710.0,0.001148105625717566,0.03599655568312284,-26.124772914330823
C86002,THE RANSOME PRACTICE,4989.0,0.00220485067147725,0.14734415714572058,6.863050557908536
C86003,HATFIELD HEALTH CENTRE,7849.0,0.0030577143585170086,0.09591540323608104,33.48642283378744
C86005,MEXBOROUGH HEALTH CENTRE,5097.0,0.001961938395134393,0.08241710810280557,-0.7198071270096076
C86006,REGENT SQUARE GROUP PRACTICE,8103.0,8.638775762063434E-4,0.013320992225101814,-34.99736215499744
C86007,DR P O'HORAN AND PARTNERS,8235.0,8.500303582270795E-4,0.016933819064966604,-35.42962307177628
C86009,THE MAYFLOWER MEDICAL PRACTICE,6728.0,0.0014863258026159335,0.06270214030915577,-15.566741405177028
C86011,MOUNT GROUP PRACTICE,10081.0,2.975895248487253E-4,0.028255133419303642,-52.67486189590629
C86012,THE OAKWOOD SURGERY,4520.0,4.424778761061947E-4,0.01336504424778761,-48.15196266525105
C86013,THE TICKHILL & COLLIERY MEDICAL PRACTICE,7775.0,9.003215434083601E-4,0.06267395498392284,-33.85971106165926
C86014,PRINCESS MEDICAL CENTRE,5065.0,0.0017769002961500495,0.08707403751233958,-6.496038744491349
C86015,THE ROSSINGTON PRACTICE,7108.0,0.0011254924029262803,0.048431344963421497,-26.830677337134233
C86016,THE LAKESIDE PRACTICE,5784.0,1.7289073305670817E-4,0.007339211618257262,-56.56751485637454
C86017,KINGTHORNE GROUP PRACTICE,7711.0,5.187394631046557E-4,0.04621968616262482,-45.77134703831945
C86018,NORTHFIELD SURGERY,8954.0,0.0010051373687737324,0.033534733080187624,-30.587733626681747
C86019,THE SCOTT PRACTICE,10813.0,0.0012022565430500323,0.03938222509941736,-24.434373788268157
C86020,ST.JOHNS GROUP PRACTICE,7971.0,0.0017563668297578723,0.045015681846694265,-7.1370205662999915
C86021,WHITE HOUSE FARM MEDICAL CENTRE,5481.0,9.122422915526364E-4,0.024471811713191023,-33.4875876842956
C86022,THE SANDRINGHAM PRACTICE,7104.0,0.001266891891891892,0.03361908783783784,-22.41668798390361
C86023,BENTLEY SURGERY,5481.0,7.297938332421091E-4,0.049972632731253415,-39.182979926426434
C86024,CONISBROUGH GROUP PRACTICE,7953.0,8.801710046523325E-4,0.018117691437193512,-34.488739244021346
C86025,FRANCES STREET MEDICAL CENTRE,6633.0,0.0012060907583295642,0.05526910900045228,-24.314683218339972
C86026,EDLINGTON HEALTH CENTRE PRACTICE,3854.0,0.0010378827192527244,0.02830825116761806,-29.565540198406854
C86029,ST VINCENT MEDICAL CENTRE,12618.0,0.001030274211443969,0.03194404818513235,-29.803050763031212
C86030,THE PHOENIX MEDICAL PRACT,1536.0,6.510416666666666E-4,0.023964843750000003,-41.64134259343994
C86032,SCAWSBY HEALTH CENTRE PRACTICE,4944.0,0.0010113268608414239,0.03245954692556634,-30.394519688720905
C86033,DR RK NAYAR'S PRACTICE,3347.0,5.975500448162533E-4,0.016277263220794744,-43.311160858428046
C86034,THE NEW SURGERY,5281.0,0.0018935807612194661,0.03444802120810452,-2.8536894381819238
C86037,FIELD ROAD SURGERY,8304.0,0.0016859344894026974,0.047855250481695574,-9.335667836704662
C86038,PETERSGATE MEDICAL CENTRE,6915.0,0.0017353579175704988,0.049015184381778744,-7.792844115567389
C86039,THE VILLAGE PRACTICE,4589.0,0.0010895619960775767,0.043966005665722376,-27.952296902011113
C86605,ASKERN MEDICAL PRACTICE,7368.0,5.428881650380022E-4,0.024922638436482084,-45.017510415514856
C86609,AUCKLEY SURGERY,2100.0,4.761904761904762E-4,0.029119047619047617,-47.099575142988286
C86611,DUNSVILLE MEDICAL CENTRE,3890.0,0.003084832904884319,0.10383033419023135,34.332967441664415
C86612,MOORENDS SURGERY,2691.0,0.0014864362690449647,0.022931995540691193,-15.563293035984179
C86614,CHESTNUT HOUSE SURGERY,3406.0,0.0011743981209630064,0.03702583675866119,-25.304014685767033
C86616,CHURCH VIEW SURGERY,3393.0,0.00412614205717654,0.25523430592396107,66.83893719631675
C86621,WEST END CLINIC,3456.0,2.8935185185185184E-4,0.02292824074074074,-52.93201276094539
C86625,CONISBROUGH MEDICAL PRACTICE,1430.0,0.002797202797202797,0.13593706293706292,25.3541780396491
C86626,PARK VIEW SURGERY,2258.0,8.857395925597874E-4,0.01033215234720992,-34.31490772655375
C87002,DINNINGTON GROUP PRACTICE,16757.0,9.548248493167035E-4,0.04119890195142328,-32.15831161704169
C87003,WOODSTOCK BOWER GROUP PRACTICE,9136.0,8.756567425569177E-4,0.022901707530647988,-34.629658457892766
C87004,KIVETON PARK MEDICAL PRACTICE,8990.0,6.674082313681868E-4,0.026269187986651833,-41.130436628574394
C87005,ST ANN'S MEDICAL CENTRE,13829.0,5.061826596283173E-4,0.017607925374213608,-46.16332580189649
C87006,KILNHURST SURGERY,5594.0,0.0014301036825169824,0.05487486592777976,-17.321796118233145
C87008,SWALLOWNEST HEALTH CENTRE,12984.0,9.242144177449168E-4,0.026410197165742454,-33.11386046692842
C87009,BRINSWORTH MEDICAL CENTRE,5970.0,0.001340033500837521,0.039582914572864315,-20.133466979882296
C87012,BROOM LANE MEDICAL CENTRE,9856.0,1.0146103896103897E-4,2.8713474025974026E-4,-58.79729596484433
C87015,WICKERSLEY HEALTH CENTRE,5601.0,1.7853954650955185E-4,0.01349758971612212,-56.39117898259142
C87016,MORTHEN ROAD GROUP PRACTICE,8972.0,1.1145786892554614E-4,0.018056174765938474,-58.485230473291374
C87018,HIGH STREET SURGERY,6179.0,8.091924259588931E-4,0.04177860495225765,-36.70443813340332
C87020,GREENSIDE SURGERY,4299.0,2.3261223540358222E-4,0.006266573621772505,-54.70322187026516
C87022,VILLAGE SURGERY,5183.0,7.717538105344395E-4,0.02800308701524214,-37.873138608151315
C87023,DALTON HEALTH CENTRE,1666.0,6.002400960384153E-4,0.018721488595438176,-43.227187022729424
C87024,RAWMARSH HEALTH CENTRE,3052.0,9.82961992136304E-4,0.052398427260812584,-31.279970049157736
C87029,MARKET SURGERY,6906.0,1.448016217781639E-4,0.006146828844483059,-57.44435705030466
C87031,DR SHRIVASTAVA'S PRACTICE,2479.0,4.033884630899556E-4,0.02771682129891085,-49.37219517202959
C87604,THORPE HESLEY SURGERY,4704.0,6.377551020408163E-4,0.03558035714285714,-42.05610190571566
C87606,QUEEN'S MEDICAL CENTRE,1348.0,7.41839762611276E-4,0.004198813056379822,-38.80694883625607
C87612,SURGERY OF LIGHT,1210.0,8.264462809917355E-4,0.0312396694214876,-36.16583411881828
C87616,BLYTH ROAD MEDICAL CENTRE,4804.0,6.244796003330558E-4,0.05789758534554538,-42.47051587301861
C87617,THRYBERGH MEDICAL CENTRE,1000.0,0.001,0.06871,-30.74810401583067
C87620,MANOR FIELD SURGERY,4407.0,2.269117313365101E-4,0.007413206262763785,-54.88117134125812
C87621,BROOM VALLEY ROAD SURGERY,1400.0,0.002142857142857143,0.05992142857142857,4.927832988876871
C88005,WALKLEY HOUSE MEDICAL CENTRE,8706.0,0.002412129565816678,0.1293923730760395,13.333560737660042
C88006,NORFOLK PARK HEALTH CENTRE,2930.0,0.006825938566552901,0.3473651877133106,151.11698611610208
C88007,PORTER BROOK MEDICAL CENTRE,20860.0,0.0011984659635666348,0.04269511025886866,-24.552702203771553
C88008,PITSMOOR SURGERY,6325.0,0.0020553359683794467,0.07938814229249012,2.1957330700380995
C88009,FOXHILL MEDICAL CENTRE,4794.0,0.00688360450563204,0.3125573633708803,152.91711172476866
C88010,BURNCROSS SURGERY,13501.0,0.0014813717502407228,0.05657729057106881,-15.721389308076061
C88011,BUCHANAN ROAD SURGERY,3971.0,0.006547469151347267,0.36511458071014863,142.4241609658149
C88013,WESTFIELD HEALTH CENTRE,1722.0,0.0011614401858304297,0.054291521486643436,-25.708515353580314
C88014,NORWOOD MEDICAL CENTRE,5913.0,0.0076103500761035,0.3717875866734314,175.60352476653495
C88015,THE MEADOWHEAD GROUP PRACTICE,4187.0,0.005254358729400526,0.1741294482923334,102.0578507565
C88016,CARTERKNOWLE & DORE MEDICAL PRACTICE,10141.0,9.860960457548566E-4,0.026621634947243858,-31.18213603712598
C88018,TRAMWAYS MEDICAL CENTRE (O'CONNELL),6792.0,0.00441696113074205,0.1657435217903416,75.91727477607097
C88019,GLEADLESS MEDICAL CENTRE,6814.0,0.005136483710008805,0.21008805400645728,98.37821171103325
C88020,WHITE HOUSE SURGERY,4242.0,0.008722300801508723,0.3662918434700614,210.31467329444357
C88021,FAR LANE MEDICAL CENTRE,7091.0,0.0026794528275278524,0.16595402623043293,21.67844260177324
C88022,STONECROFT MEDICAL CENTRE,3587.0,0.004181767493727348,0.2118817953721773,68.575365570282
C88023,SOTHALL & BEIGHTON HEALTH CENTRES,8276.0,0.003262445625906235,0.1089511841469309,39.87740515727541
C88024,AVENUE MEDICAL PRACTICE,6784.0,0.00486438679245283,0.2720400943396226,89.88431328236894
C88025,BIRLEY HEALTH CENTRE,6499.0,0.0060009232189567625,0.30661332512694256,125.36293999343992
C88026,SLOAN MEDICAL CENTRE,8157.0,0.005026357729557436,0.21767193821257816,94.94047011251413
C88027,UPWELL STREET SURGERY,3238.0,3.0883261272390367E-4,0.019289684990735023,-52.32389266297969
C88028,BROOMHILL SURGERY,7276.0,8.246289169873557E-4,0.034024189114898296,-36.2225657620863
C88030,DUKE MEDICAL CENTRE,5426.0,0.003685956505713233,0.21141172134168815,53.097909192477786
C88031,UPPERTHORPE MEDICAL CENTRE,7895.0,0.004559848005066498,0.24514882837238755,80.37769501236973
C88032,CHARNOCK HEALTH PRIMARY CARE CENTRE,4346.0,0.0013805798435342844,0.06143120110446388,-18.86775430803891
C88033,THE FLOWERS HEALTH CENTRE,3202.0,0.0037476577139287947,0.14952841973766395,55.02400155771393
C88034,NETHERGREEN SURGERY,7623.0,0.0019677292404565133,0.03991735537190084,-0.5390375232081335
C88035,FIRTH PARK SURGERY,6361.0,0.003458575695645339,0.1574280773463292,45.999888668423935
C88036,HANDSWORTH MEDICAL PRACTICE,7149.0,0.003496992586375717,0.15259197090502163,47.19912742033593
C88037,BASLOW ROAD & SHOREHAM STREET SURGERIES,7620.0,0.002230971128608924,0.06599343832020997,7.678438368176824
C88038,THE MATHEWS PRACTICE BELGRAVE,8818.0,0.002381492401905194,0.08787026536629623,12.377177399164657
C88039,ECCLESFIELD GROUP PRACT,6246.0,0.005603586295228946,0.25841178354146654,112.95949381545181
C88040,OUGHTIBRIDGE SURGERY,4707.0,6.373486297004461E-4,0.03529636711281071,-42.0687905271237
C88041,WOODSEATS MEDICAL CENTRE,7346.0,0.002314184590253199,0.11774707323713586,10.276066806796035
C88042,PARK HEALTH CENTRE,4117.0,0.002914743745445713,0.16181685693466116,29.023388571513475
C88043,TRAMWAYS 54A MC,7887.0,0.003169773044250032,0.12635222518067707,36.98449662019889
C88044,MANCHESTER ROAD SURGERY,3369.0,5.936479667557139E-4,0.016325319085782133,-43.4329698631189
C88045,DYKES HALL MEDICAL CENTRE,7722.0,0.005439005439005439,0.29864024864024863,107.82186458899248
C88046,ABBEY LANE SURGERY,2246.0,8.904719501335708E-4,0.13111308993766696,-34.16718034720347
C88047,WINCOBANK MEDICAL CENTRE,5408.0,0.0027736686390532543,0.12067307692307692,24.619525288997423
C88048,BURNGREAVE SURGERY,4616.0,0.0010831889081455806,0.045004332755632585,-28.15124205015005
C88049,ELM LANE SURGERY,4129.0,0.0021797045289416324,0.10075078711552433,6.078077385522956
C88050,JAUNTY SPRINGS HEALTH CENTRE,3057.0,6.542361792607131E-4,0.017477919528949955,-41.541621267132236
C88051,PAGE HALL MEDICAL CENTRE,4692.0,2.1312872975277067E-4,0.009047314578005115,-55.31142765046573
C88052,HOLLIES MEDICAL CENTRE,5464.0,0.004392386530014641,0.1942844070278185,75.15014310703748
C88053,FALKLAND HOUSE SURGERY,2546.0,0.002356637863315004,0.06559701492537313,11.60130706526806
C88054,GRENOSIDE SURGERY,5805.0,0.0020671834625322996,0.13669939707149012,2.565569718216318
C88057,CROOKES VALLEY MEDICAL CENTRE,2363.0,8.463817181548879E-4,0.0443546339399069,-35.5435206434736
C88059,HAROLD STREET MEDICAL CENTRE,1472.0,0.004076086956521739,0.0763383152173913,65.27639490580741
C88060,SHARROW LANE MEDICAL CENTRE,2965.0,3.372681281618887E-4,0.009733558178752108,-51.43623696270049
C88062,RUSTLINGS ROAD MEDICAL CENTRE,3437.0,0.002036659877800407,0.07767238871108526,1.6127319179200765
C88068,TOTLEY RISE MEDICAL CENTRE,2417.0,0.0016549441456350847,0.09376086057095573,-10.303076194711299
C88069,CLOVER GROUP PRACTICE,5130.0,0.007017543859649123,0.29380311890838207,157.09822218658775
C88070,SHIREGREEN MEDICAL CENTRE,5532.0,0.00596529284164859,0.264822848879248,124.25068628417715
C88072,WOODHOUSE MEDICAL CENTRE,10619.0,0.003578491383369432,0.12552500235427064,49.743230124404754
C88073,HEELEY GREEN SURGERY,4329.0,0.003465003465003465,0.1380364980364981,46.20054077628757
C88074,DEEPCAR MEDICAL CENTRE,4063.0,0.0031996062023135615,0.15224956928378044,37.91578175445911
C88075,DARNALL HEALTH CENTRE (SWINDEN),2467.0,0.0036481556546412645,0.23361167409809483,51.9179010086059
C88076,DEVONSHIRE GREEN MEDICAL CENTRE,5671.0,0.0014106859460412625,0.07759830717686475,-17.92794881860472
C88077,THE HEALTH CARE SURGERY,3606.0,0.004991680532445923,0.17261785912368277,93.85797130032026
C88078,MOSBOROUGH HEALTH CENTRE,5075.0,0.00374384236453202,0.17478029556650246,54.90489991357494
C88079,CROOKES PRACTICE,6382.0,0.0010968348480100282,0.050289877781259804,-27.725264320547748
C88084,DARNALL HEALTH CENTRE (MEHROTRA),2808.0,0.0014245014245014246,0.01618945868945869,-17.496678696774413
C88085,RICHMOND MEDICAL CENTRE,5638.0,0.005675771550195104,0.18164242639233769,115.21286084818804
C88086,SOUTHEY GREEN MEDICAL CTR,2427.0,0.004944375772558714,0.14918005768438403,92.38128487078122
C88087,DOVERCOURT SURGERY,3761.0,0.0053177346450412125,0.2513427279978729,104.03622153376119
C88088,EAST BANK MEDICAL CENTRE,3001.0,0.010663112295901367,0.4950749750083306,270.8999083299123
C88090,MANOR PARK MEDICAL CENTRE,3798.0,0.006055818852027383,0.30156661400737234,127.07658649729329
C88092,VALLEY MEDICAL CENTRE,7972.0,8.780732563973909E-4,0.04776969392875063,-34.554223486792004
C88095,MILL ROAD SURGERY,4212.0,0.0011870845204178537,0.08567426400759734,-24.907990396470307
C88096,HACKENTHORPE MEDICAL CENTRE,5340.0,0.003932584269662922,0.1665187265917603,60.79675119147365
C88626,MANOR TOP MC (SAVANI),1383.0,7.230657989877079E-4,0.053232104121475055,-39.393005236873776
C88627,UNIVERSITY HEALTH SERVICE HEALTH CENTRE,19748.0,9.114847073121329E-4,0.03754911889811627,-33.51123677098057
C88638,MANOR TOP MC (SHARMA),1268.0,0.007886435331230283,0.29867507886435335,184.22192491513772
C88643,DUNNINC ROAD SURGERY,2428.0,0.0016474464579901153,0.04656507413509061,-10.537127347801336
C88648,CRYSTAL PEAKS MEDICAL CENTRE,5879.0,0.0034019391052900155,0.13034359584963431,44.23189566745573
C88653,GREENHILL HEALTH CENTRE,2065.0,0.00774818401937046,0.27106537530266345,179.90621045899962
C88655,THE MEDICAL CENTRE DR OKORIE,1088.0,0.003676470588235294,0.0696139705882353,52.80179257239984
C88656,STANNINGTON MEDICAL CENTRE,2516.0,0.0023847376788553257,0.10059220985691573,12.478483408195926
D81001,LENSFIELD MEDICAL PRACTICE,8469.0,4.723107804935648E-4,0.06237336167198016,-47.22068544985868
D81002,HUNTINGDON ROAD SURGERY,11116.0,8.096437567470313E-4,0.027101475350845627,-36.690349190733144
D81003,YORK STREET MEDICAL PRACTICE,7791.0,7.701193685021178E-4,0.01819535361314337,-37.9241600777614
D81004,ALCONBURY SURGERY,7372.0,0.0020347259902333153,0.04000406945198046,1.5523628232795406
D81005,NEWNHAM WALK SURGERY,9831.0,7.120333638490489E-4,0.042145254806225205,-39.73739864026218
D81006,NORTH STREET,12665.0,0.0013422818791946308,0.056691669956573223,-20.063280600830176
D81007,PARK MEDICAL CENTRE,6802.0,0.0017641870038224052,0.02423551896501029,-6.892902533669383
D81008,NORTH BRINK PRACTICE,14882.0,0.0051068404784303184,0.22076804192984817,97.45285540642445
D81009,SHELFORD MEDICAL PRACTICE,6383.0,9.399968666771111E-4,0.013991853360488799,-32.62118851977907
D81010,PRIORY FIELDS SURGERY,8690.0,0.002991944764096663,0.13885730724971232,31.4333299148427
D81011,CLARKSON SURGERY,9577.0,0.00741359507152553,0.25202046569907066,169.4615330114359
D81012,CORNFORD HOUSE SURGERY,8452.0,0.001419782300047326,0.039505442498816844,-17.643992985173483
D81013,TRUMPINGTON STREET MEDICAL PRACTICE,9535.0,0.0018877818563188254,0.05521027792343995,-3.0347106333720295
D81014,STAPLOE MEDICAL CENTRE,14301.0,6.992518005733865E-4,0.052896300957974964,-40.136393605725864
D81015,PARSON DROVE SURGERY,4850.0,0.003711340206185567,0.13990721649484536,53.89029807910048
D81016,ARBURY ROAD SURGERY,9201.0,8.694707097054668E-4,0.027520921638952284,-34.82276441142049
D81017,MILL ROAD SURGERY,4281.0,7.00770847932726E-4,0.014587713151132914,-40.088974347564275
D81018,"ORCHARD SURGERY,MELBOURN",5729.0,0.0012218537266538664,0.04627160062838191,-23.822619386513093
D81019,MINSTER MEDICAL PRACTICE,3079.0,0.0022734654108476776,0.09411497239363428,9.00495878736061
D81020,NENE VALLEY MEDICAL PRACTICE,7491.0,0.002936857562408223,0.09907355493258578,29.713703319790596
D81021,ST. GEORGE'S MEDICAL CENTRE,7676.0,0.0018238665971860343,0.05962610734757686,-5.029917797025415
